date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:27:37	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2012%20Jan%202021%2003:27:36%20GMT	https://www.coloris.com.mx/?p=727	C:/Mis%20lugares%20Web/prueba/www.coloris.com.mx/index58a0.html	(from https://www.coloris.com.mx/renta-de-copiadoras-e-impresoras/)
21:27:37	2431/2431	---MC-	200	added ('OK')	text/xml	date:Tue,%2012%20Jan%202021%2003:27:36%20GMT	https://www.coloris.com.mx/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.coloris.com.mx%2Frenta-de-copiadoras-e-impresoras%2F&format=xml	C:/Mis%20lugares%20Web/prueba/www.coloris.com.mx/wp-json/oembed/1.0/embedc3bb	(from https://www.coloris.com.mx/renta-de-copiadoras-e-impresoras/)
21:27:38	43492/43492	---MC-	200	added ('OK')	image/jpeg	etag:%2240200f5-a9e4-574d1583f2df7%22	https://www.coloris.com.mx/wp-content/uploads/2018/09/renta-de-copiadoras-e-impresoras.jpg	C:/Mis%20lugares%20Web/prueba/www.coloris.com.mx/wp-content/uploads/2018/09/renta-de-copiadoras-e-impresoras.jpg	(from https://www.coloris.com.mx/renta-de-copiadoras-e-impresoras/)
21:27:39	16728/16728	---MC-	200	added ('OK')	text/html	date:Tue,%2012%20Jan%202021%2003:27:37%20GMT	https://www.coloris.com.mx/renta-de-copiadoras-e-impresoras/?amp	C:/Mis%20lugares%20Web/prueba/www.coloris.com.mx/renta-de-copiadoras-e-impresoras/index162c.html	(from https://www.coloris.com.mx/renta-de-copiadoras-e-impresoras/)
21:27:40	41087/41087	---MC-	200	added ('OK')	text/html	date:Tue,%2012%20Jan%202021%2003:27:38%20GMT	https://www.coloris.com.mx/renta-de-copiadoras-e-impresoras/?s=	C:/Mis%20lugares%20Web/prueba/www.coloris.com.mx/renta-de-copiadoras-e-impresoras/index1919.html	(from https://www.coloris.com.mx/renta-de-copiadoras-e-impresoras/)
21:27:40	2271/2271	---MC-	200	added ('OK')	application/json	date:Tue,%2012%20Jan%202021%2003:27:38%20GMT	https://www.coloris.com.mx/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.coloris.com.mx%2Frenta-de-impresoras%2F	C:/Mis%20lugares%20Web/prueba/www.coloris.com.mx/wp-json/oembed/1.0/embedb5d5.json	(from https://www.coloris.com.mx/renta-de-impresoras/)
21:27:40	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2012%20Jan%202021%2003:27:38%20GMT	https://www.coloris.com.mx/?p=739	C:/Mis%20lugares%20Web/prueba/www.coloris.com.mx/index5e3b.html	(from https://www.coloris.com.mx/renta-de-impresoras/)
21:27:41	2366/2366	---MC-	200	added ('OK')	text/xml	date:Tue,%2012%20Jan%202021%2003:27:40%20GMT	https://www.coloris.com.mx/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.coloris.com.mx%2Frenta-de-impresoras%2F&format=xml	C:/Mis%20lugares%20Web/prueba/www.coloris.com.mx/wp-json/oembed/1.0/embedd62c	(from https://www.coloris.com.mx/renta-de-impresoras/)
21:27:42	59744/59744	---MC-	200	added ('OK')	image/jpeg	etag:%2240200ea-e960-575275446ae4d%22	https://www.coloris.com.mx/wp-content/uploads/2018/09/renta-de-impresoras-economicas-1.jpg	C:/Mis%20lugares%20Web/prueba/www.coloris.com.mx/wp-content/uploads/2018/09/renta-de-impresoras-economicas-1.jpg	(from https://www.coloris.com.mx/renta-de-impresoras/)
21:27:43	17339/17339	---MC-	200	added ('OK')	text/html	date:Tue,%2012%20Jan%202021%2003:27:41%20GMT	https://www.coloris.com.mx/renta-de-impresoras/?amp	C:/Mis%20lugares%20Web/prueba/www.coloris.com.mx/renta-de-impresoras/index162c.html	(from https://www.coloris.com.mx/renta-de-impresoras/)
21:27:44	41452/41452	---MC-	200	added ('OK')	text/html	date:Tue,%2012%20Jan%202021%2003:27:42%20GMT	https://www.coloris.com.mx/renta-de-impresoras/?s=	C:/Mis%20lugares%20Web/prueba/www.coloris.com.mx/renta-de-impresoras/index1919.html	(from https://www.coloris.com.mx/renta-de-impresoras/)
21:27:44	2366/2366	---MC-	200	added ('OK')	application/json	date:Tue,%2012%20Jan%202021%2003:27:42%20GMT	https://www.coloris.com.mx/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.coloris.com.mx%2Frenta-de-impresoras-con-tinta-continua%2F	C:/Mis%20lugares%20Web/prueba/www.coloris.com.mx/wp-json/oembed/1.0/embeda865.json	(from https://www.coloris.com.mx/renta-de-impresoras-con-tinta-continua/)
21:27:44	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2012%20Jan%202021%2003:27:42%20GMT	https://www.coloris.com.mx/?p=750	C:/Mis%20lugares%20Web/prueba/www.coloris.com.mx/index21b4.html	(from https://www.coloris.com.mx/renta-de-impresoras-con-tinta-continua/)
21:27:45	2461/2461	---MC-	200	added ('OK')	text/xml	date:Tue,%2012%20Jan%202021%2003:27:44%20GMT	https://www.coloris.com.mx/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.coloris.com.mx%2Frenta-de-impresoras-con-tinta-continua%2F&format=xml	C:/Mis%20lugares%20Web/prueba/www.coloris.com.mx/wp-json/oembed/1.0/embeda492	(from https://www.coloris.com.mx/renta-de-impresoras-con-tinta-continua/)
21:27:46	54088/54088	---MC-	200	added ('OK')	image/jpeg	etag:%2240200e1-d348-575a08ad4fbe4%22	https://www.coloris.com.mx/wp-content/uploads/2018/09/renta-de-impresoras-con-tinta-continua.jpg	C:/Mis%20lugares%20Web/prueba/www.coloris.com.mx/wp-content/uploads/2018/09/renta-de-impresoras-con-tinta-continua.jpg	(from https://www.coloris.com.mx/renta-de-impresoras-con-tinta-continua/)
21:27:47	17219/17219	---MC-	200	added ('OK')	text/html	date:Tue,%2012%20Jan%202021%2003:27:46%20GMT	https://www.coloris.com.mx/renta-de-impresoras-con-tinta-continua/?amp	C:/Mis%20lugares%20Web/prueba/www.coloris.com.mx/renta-de-impresoras-con-tinta-continua/index162c.html	(from https://www.coloris.com.mx/renta-de-impresoras-con-tinta-continua/)
21:27:48	41400/41400	---MC-	200	added ('OK')	text/html	date:Tue,%2012%20Jan%202021%2003:27:46%20GMT	https://www.coloris.com.mx/renta-de-impresoras-con-tinta-continua/?s=	C:/Mis%20lugares%20Web/prueba/www.coloris.com.mx/renta-de-impresoras-con-tinta-continua/index1919.html	(from https://www.coloris.com.mx/renta-de-impresoras-con-tinta-continua/)
21:27:48	2341/2341	---MC-	200	added ('OK')	application/json	date:Tue,%2012%20Jan%202021%2003:27:46%20GMT	https://www.coloris.com.mx/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.coloris.com.mx%2Frenta-de-impresoras-economicas%2F	C:/Mis%20lugares%20Web/prueba/www.coloris.com.mx/wp-json/oembed/1.0/embed6d17.json	(from https://www.coloris.com.mx/renta-de-impresoras-economicas/)
21:27:48	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2012%20Jan%202021%2003:27:47%20GMT	https://www.coloris.com.mx/?p=734	C:/Mis%20lugares%20Web/prueba/www.coloris.com.mx/index7458.html	(from https://www.coloris.com.mx/renta-de-impresoras-economicas/)
21:27:49	2436/2436	---MC-	200	added ('OK')	text/xml	date:Tue,%2012%20Jan%202021%2003:27:48%20GMT	https://www.coloris.com.mx/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.coloris.com.mx%2Frenta-de-impresoras-economicas%2F&format=xml	C:/Mis%20lugares%20Web/prueba/www.coloris.com.mx/wp-json/oembed/1.0/embed581b	(from https://www.coloris.com.mx/renta-de-impresoras-economicas/)
21:27:50	40137/40137	---MC-	200	added ('OK')	image/jpeg	etag:%2240200e7-9cc9-575271e677d9a%22	https://www.coloris.com.mx/wp-content/uploads/2018/09/renta-de-impresoras-economicas.jpg	C:/Mis%20lugares%20Web/prueba/www.coloris.com.mx/wp-content/uploads/2018/09/renta-de-impresoras-economicas.jpg	(from https://www.coloris.com.mx/renta-de-impresoras-economicas/)
21:27:51	17843/17843	---MC-	200	added ('OK')	text/html	date:Tue,%2012%20Jan%202021%2003:27:50%20GMT	https://www.coloris.com.mx/renta-de-impresoras-economicas/?amp	C:/Mis%20lugares%20Web/prueba/www.coloris.com.mx/renta-de-impresoras-economicas/index162c.html	(from https://www.coloris.com.mx/renta-de-impresoras-economicas/)
21:27:52	41926/41926	---MC-	200	added ('OK')	text/html	date:Tue,%2012%20Jan%202021%2003:27:50%20GMT	https://www.coloris.com.mx/renta-de-impresoras-economicas/?s=	C:/Mis%20lugares%20Web/prueba/www.coloris.com.mx/renta-de-impresoras-economicas/index1919.html	(from https://www.coloris.com.mx/renta-de-impresoras-economicas/)
21:27:52	2356/2356	---MC-	200	added ('OK')	application/json	date:Tue,%2012%20Jan%202021%2003:27:50%20GMT	https://www.coloris.com.mx/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.coloris.com.mx%2Frenta-de-impresoras-multifuncionales%2F	C:/Mis%20lugares%20Web/prueba/www.coloris.com.mx/wp-json/oembed/1.0/embedc9f8.json	(from https://www.coloris.com.mx/renta-de-impresoras-multifuncionales/)
21:27:52	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2012%20Jan%202021%2003:27:51%20GMT	https://www.coloris.com.mx/?p=754	C:/Mis%20lugares%20Web/prueba/www.coloris.com.mx/index62bc.html	(from https://www.coloris.com.mx/renta-de-impresoras-multifuncionales/)
21:27:53	2451/2451	---MC-	200	added ('OK')	text/xml	date:Tue,%2012%20Jan%202021%2003:27:52%20GMT	https://www.coloris.com.mx/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.coloris.com.mx%2Frenta-de-impresoras-multifuncionales%2F&format=xml	C:/Mis%20lugares%20Web/prueba/www.coloris.com.mx/wp-json/oembed/1.0/embed0283	(from https://www.coloris.com.mx/renta-de-impresoras-multifuncionales/)
21:27:56	20402/20402	---MC-	200	added ('OK')	text/html	date:Tue,%2012%20Jan%202021%2003:27:54%20GMT	https://www.coloris.com.mx/renta-de-impresoras-multifuncionales/?amp	C:/Mis%20lugares%20Web/prueba/www.coloris.com.mx/renta-de-impresoras-multifuncionales/index162c.html	(from https://www.coloris.com.mx/renta-de-impresoras-multifuncionales/)
21:27:56	43523/43523	---MC-	200	added ('OK')	text/html	date:Tue,%2012%20Jan%202021%2003:27:54%20GMT	https://www.coloris.com.mx/renta-de-impresoras-multifuncionales/?s=	C:/Mis%20lugares%20Web/prueba/www.coloris.com.mx/renta-de-impresoras-multifuncionales/index1919.html	(from https://www.coloris.com.mx/renta-de-impresoras-multifuncionales/)
21:27:57	67476/67476	---MC-	200	added ('OK')	image/jpeg	etag:%22402014c-10794-575a0a13fb90d%22	https://www.coloris.com.mx/wp-content/uploads/2018/09/renta-de-impresoras-multifuncionales.jpg	C:/Mis%20lugares%20Web/prueba/www.coloris.com.mx/wp-content/uploads/2018/09/renta-de-impresoras-multifuncionales.jpg	(from https://www.coloris.com.mx/renta-de-impresoras-multifuncionales/)
21:27:57	2307/2307	---MC-	200	added ('OK')	text/xml	date:Tue,%2012%20Jan%202021%2003:27:55%20GMT	https://www.coloris.com.mx/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.coloris.com.mx%2Fservicios%2F&format=xml	C:/Mis%20lugares%20Web/prueba/www.coloris.com.mx/wp-json/oembed/1.0/embed8c9d	(from https://www.coloris.com.mx/servicios/)
21:27:57	260159/260159	---M--	200	added ('OK')	text/javascript	etag:%226b2d54f6ac749616%22	https://cdn.ampproject.org/v0.js	C:/Mis%20lugares%20Web/prueba/cdn.ampproject.org/v0.js	(from https://www.coloris.com.mx/servicios/?amp)
21:27:58	243/243	---MC-	200	added ('OK')	image/png	etag:%224021a6f-f3-579230976c038%22	https://www.coloris.com.mx/wp-content/plugins/amp/assets/images/placeholder-icon.png	C:/Mis%20lugares%20Web/prueba/www.coloris.com.mx/wp-content/plugins/amp/assets/images/placeholder-icon.png	(from https://www.coloris.com.mx/servicios/?amp)
21:27:58	7649/7649	---MC-	200	added ('OK')	image/jpeg	etag:%224020152-1de1-575a0a1486f94%22	https://www.coloris.com.mx/wp-content/uploads/2018/09/renta-de-impresoras-multifuncionales-180x180.jpg	C:/Mis%20lugares%20Web/prueba/www.coloris.com.mx/wp-content/uploads/2018/09/renta-de-impresoras-multifuncionales-180x180.jpg	(from https://www.coloris.com.mx/blog/page/2/)
21:28:00	7526/7526	---MC-	200	added ('OK')	image/jpeg	etag:%22402203f-1d66-57f88519b2e3e%22	https://www.coloris.com.mx/wp-content/uploads/2019/01/conviene-mas-rentar-una-impresora-que-comprarla-180x180.jpg	C:/Mis%20lugares%20Web/prueba/www.coloris.com.mx/wp-content/uploads/2019/01/conviene-mas-rentar-una-impresora-que-comprarla-180x180.jpg	(from https://www.coloris.com.mx/blog/page/2/)
21:28:00	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2012%20Jan%202021%2003:27:58%20GMT	https://www.coloris.com.mx/blog/page/2/?s=	C:/Mis%20lugares%20Web/prueba/www.coloris.com.mx/blog/page/2/index1919.html	(from https://www.coloris.com.mx/blog/page/2/)
21:28:00	52477/52477	---MC-	200	added ('OK')	text/html	date:Tue,%2012%20Jan%202021%2003:27:58%20GMT	https://www.coloris.com.mx/las-impresoras-multifuncion-herramientas-que-no-puede-faltar-en-la-oficina/	C:/Mis%20lugares%20Web/prueba/www.coloris.com.mx/las-impresoras-multifuncion-herramientas-que-no-puede-faltar-en-la-oficina/index.html	(from https://www.coloris.com.mx/blog/page/2/)
21:28:01	6581/6581	---MC-	200	added ('OK')	image/jpeg	etag:%22402202d-19b5-57f88442cbe60%22	https://www.coloris.com.mx/wp-content/uploads/2019/01/ventajas-fiscales-de-la-renta-de-impresoras-180x180.jpg	C:/Mis%20lugares%20Web/prueba/www.coloris.com.mx/wp-content/uploads/2019/01/ventajas-fiscales-de-la-renta-de-impresoras-180x180.jpg	(from https://www.coloris.com.mx/blog/page/2/)
21:28:02	51708/51708	---MC-	200	added ('OK')	text/html	date:Tue,%2012%20Jan%202021%2003:27:59%20GMT	https://www.coloris.com.mx/conviene-mas-rentar-una-impresora-que-comprarla/	C:/Mis%20lugares%20Web/prueba/www.coloris.com.mx/conviene-mas-rentar-una-impresora-que-comprarla/index.html	(from https://www.coloris.com.mx/blog/page/2/)
21:28:03	51210/51210	---MC-	200	added ('OK')	text/html	date:Tue,%2012%20Jan%202021%2003:28:01%20GMT	https://www.coloris.com.mx/ventajas-fiscales-de-la-renta-de-impresoras/	C:/Mis%20lugares%20Web/prueba/www.coloris.com.mx/ventajas-fiscales-de-la-renta-de-impresoras/index.html	(from https://www.coloris.com.mx/blog/page/2/)
21:28:04	51706/51706	---MC-	200	added ('OK')	text/html	date:Tue,%2012%20Jan%202021%2003:28:01%20GMT	https://www.coloris.com.mx/cinco-consejos-para-rentar-una-impresora-multifuncional/	C:/Mis%20lugares%20Web/prueba/www.coloris.com.mx/cinco-consejos-para-rentar-una-impresora-multifuncional/index.html	(from https://www.coloris.com.mx/blog/page/2/)
21:28:04	51350/51350	---MC-	200	added ('OK')	text/html	date:Tue,%2012%20Jan%202021%2003:28:01%20GMT	https://www.coloris.com.mx/como-es-el-alquiler-de-impresoras-en-coloris/	C:/Mis%20lugares%20Web/prueba/www.coloris.com.mx/como-es-el-alquiler-de-impresoras-en-coloris/index.html	(from https://www.coloris.com.mx/blog/page/2/)
21:28:05	51220/51220	---MC-	200	added ('OK')	text/html	date:Tue,%2012%20Jan%202021%2003:28:02%20GMT	https://www.coloris.com.mx/ahorrar-dinero-con-la-renta-de-impresoras-es-posible/	C:/Mis%20lugares%20Web/prueba/www.coloris.com.mx/ahorrar-dinero-con-la-renta-de-impresoras-es-posible/index.html	(from https://www.coloris.com.mx/blog/page/2/)
21:28:05	54841/54841	---MC-	200	added ('OK')	text/html	date:Tue,%2012%20Jan%202021%2003:28:04%20GMT	https://www.coloris.com.mx/beneficios-de-contratar-un-sistema-ilimitado-de-impresiones/	C:/Mis%20lugares%20Web/prueba/www.coloris.com.mx/beneficios-de-contratar-un-sistema-ilimitado-de-impresiones/index.html	(from https://www.coloris.com.mx/blog/page/2/)
21:28:07	2599/2599	---MC-	200	added ('OK')	application/json	date:Tue,%2012%20Jan%202021%2003:28:04%20GMT	https://www.coloris.com.mx/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.coloris.com.mx%2Fcomo-mejorar-la-calidad-de-las-impresiones-parte-ii%2F	C:/Mis%20lugares%20Web/prueba/www.coloris.com.mx/wp-json/oembed/1.0/embedd13c.json	(from https://www.coloris.com.mx/como-mejorar-la-calidad-de-las-impresiones-parte-ii/)
21:28:07	51434/51434	---MC-	200	added ('OK')	text/html	date:Tue,%2012%20Jan%202021%2003:28:05%20GMT	https://www.coloris.com.mx/tres-razones-para-rentar-una-impresora-multifuncional/	C:/Mis%20lugares%20Web/prueba/www.coloris.com.mx/tres-razones-para-rentar-una-impresora-multifuncional/index.html	(from https://www.coloris.com.mx/blog/page/2/)
21:28:08	51577/51577	---MC-	200	added ('OK')	text/html	date:Tue,%2012%20Jan%202021%2003:28:06%20GMT	https://www.coloris.com.mx/por-que-elegir-la-renta-de-impresoras-multifuncionales-para-bancos/	C:/Mis%20lugares%20Web/prueba/www.coloris.com.mx/por-que-elegir-la-renta-de-impresoras-multifuncionales-para-bancos/index.html	(from https://www.coloris.com.mx/blog/page/2/)
21:28:08	51840/51840	---MC-	200	added ('OK')	text/html	date:Tue,%2012%20Jan%202021%2003:28:05%20GMT	https://www.coloris.com.mx/renta-de-impresoras-multifuncionales-el-equipo-ideal-para-la-oficina/	C:/Mis%20lugares%20Web/prueba/www.coloris.com.mx/renta-de-impresoras-multifuncionales-el-equipo-ideal-para-la-oficina/index.html	(from https://www.coloris.com.mx/blog/page/2/)
21:28:09	51637/51637	---MC-	200	added ('OK')	text/html	date:Tue,%2012%20Jan%202021%2003:28:08%20GMT	https://www.coloris.com.mx/renta-de-impresoras-multifuncionales-para-equipar-a-las-escuelas/	C:/Mis%20lugares%20Web/prueba/www.coloris.com.mx/renta-de-impresoras-multifuncionales-para-equipar-a-las-escuelas/index.html	(from https://www.coloris.com.mx/blog/page/2/)
21:28:10	2732/2732	---MC-	200	added ('OK')	text/xml	date:Tue,%2012%20Jan%202021%2003:28:08%20GMT	https://www.coloris.com.mx/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.coloris.com.mx%2Fcomo-mejorar-la-calidad-de-las-impresiones-parte-ii%2F&format=xml	C:/Mis%20lugares%20Web/prueba/www.coloris.com.mx/wp-json/oembed/1.0/embedda96	(from https://www.coloris.com.mx/como-mejorar-la-calidad-de-las-impresiones-parte-ii/)
21:28:11	52856/52856	---MC-	200	added ('OK')	text/html	date:Tue,%2012%20Jan%202021%2003:28:08%20GMT	https://www.coloris.com.mx/category/renta-de-impresoras-economicas/	C:/Mis%20lugares%20Web/prueba/www.coloris.com.mx/category/renta-de-impresoras-economicas/index.html	(from https://www.coloris.com.mx/blog/page/2/)
21:28:11	51605/51605	---MC-	200	added ('OK')	text/html	date:Tue,%2012%20Jan%202021%2003:28:08%20GMT	https://www.coloris.com.mx/renta-de-impresoras-economicas-una-alternativa-para-centros-de-copiado/	C:/Mis%20lugares%20Web/prueba/www.coloris.com.mx/renta-de-impresoras-economicas-una-alternativa-para-centros-de-copiado/index.html	(from https://www.coloris.com.mx/blog/page/2/)
21:28:11	82882/82882	---MC-	200	added ('OK')	text/html	date:Tue,%2012%20Jan%202021%2003:28:10%20GMT	https://www.coloris.com.mx/blog/page/2/?s	C:/Mis%20lugares%20Web/prueba/www.coloris.com.mx/blog/page/2/index03c7.html	(from https://www.coloris.com.mx/blog/?s=)
21:28:13	78528/78528	---MC-	200	added ('OK')	text/html	date:Tue,%2012%20Jan%202021%2003:28:11%20GMT	https://www.coloris.com.mx/blog/page/3/?s	C:/Mis%20lugares%20Web/prueba/www.coloris.com.mx/blog/page/3/index03c7.html	(from https://www.coloris.com.mx/blog/?s=)
21:28:14	67038/67038	---MC-	200	added ('OK')	image/jpeg	etag:%224022c3f-105de-57485e0c9849e%22	https://www.coloris.com.mx/wp-content/uploads/2018/08/ahorro-en-impresiones.jpg	C:/Mis%20lugares%20Web/prueba/www.coloris.com.mx/wp-content/uploads/2018/08/ahorro-en-impresiones.jpg	(from https://www.coloris.com.mx/como-mejorar-la-calidad-de-las-impresiones-parte-ii/)
21:28:14	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2012%20Jan%202021%2003:28:12%20GMT	https://www.coloris.com.mx/?p=1032	C:/Mis%20lugares%20Web/prueba/www.coloris.com.mx/index5579.html	(from https://www.coloris.com.mx/como-mejorar-la-calidad-de-las-impresiones-parte-ii/)
21:28:14	860/860	---MC-	200	added ('OK')	application/rss+xml	etag:%2251682e5105f4df3413eb825351f82e5b%22	https://www.coloris.com.mx/como-mejorar-la-calidad-de-las-impresiones-parte-ii/feed/	C:/Mis%20lugares%20Web/prueba/www.coloris.com.mx/como-mejorar-la-calidad-de-las-impresiones-parte-ii/feed/index.html	(from https://www.coloris.com.mx/como-mejorar-la-calidad-de-las-impresiones-parte-ii/)
21:28:14	26925/26925	---MC-	200	added ('OK')	image/jpeg	etag:%224022c4e-692d-57485e14898ba%22	https://www.coloris.com.mx/wp-content/uploads/2018/08/ahorro-en-impresiones-845x321.jpg	C:/Mis%20lugares%20Web/prueba/www.coloris.com.mx/wp-content/uploads/2018/08/ahorro-en-impresiones-845x321.jpg	(from https://www.coloris.com.mx/como-mejorar-la-calidad-de-las-impresiones-parte-ii/)
21:28:15	863/863	---M--	308	error ('Permanent%20Redirect')	text/html	date:Tue,%2012%20Jan%202021%2003:28:14%20GMT	http://pinterest.com/pin/create/button/?url=https%3A%2F%2Fwww.coloris.com.mx%2Fcomo-mejorar-la-calidad-de-las-impresiones-parte-ii%2F&description=C%C3%B3mo%20mejorar%20la%20calidad%20de%20las%20impresiones.%20Parte%20II&media=https%3A%2F%2Fwww.coloris.com.mx%2Fwp-content%2Fuploads%2F2018%2F08%2Fahorro-en-impresiones-705x470.jpg	C:/Mis%20lugares%20Web/prueba/pinterest.com/pin/create/button/indexe440.html	(from https://www.coloris.com.mx/como-mejorar-la-calidad-de-las-impresiones-parte-ii/)
21:28:15	12935/12935	---MC-	200	added ('OK')	text/html	date:Tue,%2012%20Jan%202021%2003:28:14%20GMT	https://www.coloris.com.mx/como-mejorar-la-calidad-de-las-impresiones-parte-ii/amp/	C:/Mis%20lugares%20Web/prueba/www.coloris.com.mx/como-mejorar-la-calidad-de-las-impresiones-parte-ii/amp/index.html	(from https://www.coloris.com.mx/como-mejorar-la-calidad-de-las-impresiones-parte-ii/)
21:28:15	32639/32639	---MC-	200	added ('OK')	text/html	date:Tue,%2012%20Jan%202021%2003:28:14%20GMT	https://www.coloris.com.mx/como-mejorar-la-calidad-de-las-impresiones-parte-ii/?s=	C:/Mis%20lugares%20Web/prueba/www.coloris.com.mx/como-mejorar-la-calidad-de-las-impresiones-parte-ii/index1919.html	(from https://www.coloris.com.mx/como-mejorar-la-calidad-de-las-impresiones-parte-ii/)
21:28:16	1773/1773	---MC-	200	added ('OK')	image/jpeg	etag:%224021c33-6ed-584b351fe07ce%22	https://www.coloris.com.mx/wp-content/uploads/2019/03/como-mejorar-la-calidad-de-las-impresiones-parte-i-80x80.jpg	C:/Mis%20lugares%20Web/prueba/www.coloris.com.mx/wp-content/uploads/2019/03/como-mejorar-la-calidad-de-las-impresiones-parte-i-80x80.jpg	(from https://www.coloris.com.mx/como-mejorar-la-calidad-de-las-impresiones-parte-ii/)
21:28:17	9252/9252	---MC-	200	added ('OK')	image/jpeg	etag:%224020bfe-2424-57a1c7f6466ce%22	https://www.coloris.com.mx/wp-content/uploads/2018/11/contratar-servicio-de-renta-de-copiadoras-coloris-180x180.jpg	C:/Mis%20lugares%20Web/prueba/www.coloris.com.mx/wp-content/uploads/2018/11/contratar-servicio-de-renta-de-copiadoras-coloris-180x180.jpg	(from https://www.coloris.com.mx/category/renta-de-copiadoras/)
21:28:18	23050/23050	---MC-	200	added ('OK')	application/rss+xml	etag:%220dc65ea9fc7e2de075595d1ef86fb098%22	https://www.coloris.com.mx/category/renta-de-copiadoras/feed/	C:/Mis%20lugares%20Web/prueba/www.coloris.com.mx/category/renta-de-copiadoras/feed/index.html	(from https://www.coloris.com.mx/category/renta-de-copiadoras/)
21:28:19	7062/7062	---MC-	200	added ('OK')	image/jpeg	etag:%224020c22-1b96-57a306ed5c7a4%22	https://www.coloris.com.mx/wp-content/uploads/2018/11/costo-en-los-negocios-renta-de-copiadoras-180x180.jpg	C:/Mis%20lugares%20Web/prueba/www.coloris.com.mx/wp-content/uploads/2018/11/costo-en-los-negocios-renta-de-copiadoras-180x180.jpg	(from https://www.coloris.com.mx/category/renta-de-copiadoras/)
21:28:19	32639/32639	---MC-	200	added ('OK')	text/html	date:Tue,%2012%20Jan%202021%2003:28:16%20GMT	https://www.coloris.com.mx/category/renta-de-copiadoras/?s=	C:/Mis%20lugares%20Web/prueba/www.coloris.com.mx/category/renta-de-copiadoras/index1919.html	(from https://www.coloris.com.mx/category/renta-de-copiadoras/)
21:28:20	52164/52164	---MC-	200	added ('OK')	text/html	date:Tue,%2012%20Jan%202021%2003:28:17%20GMT	https://www.coloris.com.mx/renta-de-copiadoras-la-nueva-forma-de-hacer-mas-rentable-los-negocios/	C:/Mis%20lugares%20Web/prueba/www.coloris.com.mx/renta-de-copiadoras-la-nueva-forma-de-hacer-mas-rentable-los-negocios/index.html	(from https://www.coloris.com.mx/category/renta-de-copiadoras/)
21:28:21	51903/51903	---MC-	200	added ('OK')	text/html	date:Tue,%2012%20Jan%202021%2003:28:18%20GMT	https://www.coloris.com.mx/contratar-servicio-de-renta-de-copiadoras-coloris/	C:/Mis%20lugares%20Web/prueba/www.coloris.com.mx/contratar-servicio-de-renta-de-copiadoras-coloris/index.html	(from https://www.coloris.com.mx/category/renta-de-copiadoras/)
21:28:22	51473/51473	---MC-	200	added ('OK')	text/html	date:Tue,%2012%20Jan%202021%2003:28:19%20GMT	https://www.coloris.com.mx/costo-en-los-negocios-renta-de-copiadoras/	C:/Mis%20lugares%20Web/prueba/www.coloris.com.mx/costo-en-los-negocios-renta-de-copiadoras/index.html	(from https://www.coloris.com.mx/category/renta-de-copiadoras/)
21:28:22	57632/57632	---MC-	200	added ('OK')	text/html	date:Tue,%2012%20Jan%202021%2003:28:20%20GMT	https://www.coloris.com.mx/author/optimizacion/page/2/	C:/Mis%20lugares%20Web/prueba/www.coloris.com.mx/author/optimizacion/page/2/index.html	(from https://www.coloris.com.mx/author/optimizacion/)
21:28:22	44266/44266	---MC-	200	added ('OK')	application/rss+xml	etag:%220dc65ea9fc7e2de075595d1ef86fb098%22	https://www.coloris.com.mx/author/optimizacion/feed/	C:/Mis%20lugares%20Web/prueba/www.coloris.com.mx/author/optimizacion/feed/index.html	(from https://www.coloris.com.mx/author/optimizacion/)
21:28:23	32639/32639	---MC-	200	added ('OK')	text/html	date:Tue,%2012%20Jan%202021%2003:28:22%20GMT	https://www.coloris.com.mx/author/optimizacion/?s=	C:/Mis%20lugares%20Web/prueba/www.coloris.com.mx/author/optimizacion/index1919.html	(from https://www.coloris.com.mx/author/optimizacion/)
